timestamp,scenario,operating_state,product,station_a_suction_pressure_bar,station_a_discharge_pressure_bar,station_b_suction_pressure_bar,station_b_discharge_pressure_bar,station_c_receipt_pressure_bar,flow_in_m3h,flow_mid_m3h,flow_out_m3h,pump_1_speed_rpm,pump_1_power_kw,pump_1_status,pump_2_speed_rpm,pump_2_power_kw,pump_2_status,mainline_valve_position_pct,delivery_valve_position_pct,product_temperature_c,product_density_kgm3,product_viscosity_cp,pressure_drop_ab_bar,pressure_drop_bc_bar,flow_imbalance_m3h,leak_active,leak_alarm,pump_trip_active,valve_closure_active,sensor_fault_active
2026-01-01T00:00:32Z,small_leak,NORMAL,crude,7.718,67.938,62.048,60.746,53.312,1205.534,1203.321,1199.33,1481.86,182.79,1,0.0,0.0,0,99.81,92.01,34.214,859.637,11.9697,5.946,7.407,2.915,0,0,0,0,0
2026-01-01T00:00:33Z,small_leak,NORMAL,crude,7.74,68.199,62.282,60.776,53.615,1202.235,1202.049,1200.864,1483.15,183.89,1,0.0,0.0,0,100.0,91.94,34.154,859.947,11.9435,5.781,7.229,3.055,0,0,0,0,0
2026-01-01T00:00:34Z,small_leak,NORMAL,crude,7.663,68.169,62.446,61.08,53.988,1206.62,1202.679,1199.244,1486.55,180.13,1,0.0,0.0,0,99.83,92.02,34.171,859.59,11.9072,5.624,7.055,3.193,0,0,0,0,0
2026-01-01T00:00:35Z,small_leak,NORMAL,crude,7.675,68.072,62.554,61.088,54.27,1203.204,1202.768,1202.159,1483.13,186.55,1,0.0,0.0,0,100.23,91.85,34.17,860.282,11.9236,5.475,6.886,3.327,0,0,0,0,0
2026-01-01T00:00:36Z,small_leak,NORMAL,crude,7.607,68.033,62.727,61.253,54.599,1206.382,1203.296,1198.258,1483.02,184.42,1,0.0,0.0,0,99.91,91.88,34.168,860.435,11.9015,5.331,6.722,3.458,0,0,0,0,0
2026-01-01T00:00:37Z,small_leak,NORMAL,crude,7.683,68.086,62.854,61.434,54.849,1203.196,1201.683,1201.077,1483.34,182.14,1,0.0,0.0,0,100.06,92.05,34.198,859.742,11.9482,5.195,6.562,3.586,0,0,0,0,0
2026-01-01T00:00:38Z,small_leak,NORMAL,crude,7.698,68.041,63.062,61.566,55.16,1206.709,1200.299,1202.018,1483.07,179.96,1,0.0,0.0,0,99.91,92.07,34.206,860.081,11.9042,5.064,6.406,3.709,0,0,0,0,0
2026-01-01T00:00:39Z,small_leak,NORMAL,crude,7.721,68.254,63.27,61.748,55.464,1204.713,1203.333,1199.687,1484.1,177.25,1,0.0,0.0,0,99.85,91.85,34.205,859.91,11.9489,4.94,6.254,3.827,0,0,0,0,0
2026-01-01T00:00:40Z,small_leak,NORMAL,crude,7.746,68.158,63.262,61.855,55.647,1205.531,1203.895,1202.086,1484.52,181.59,1,0.0,0.0,0,100.33,91.81,34.167,860.268,11.901,4.821,6.106,3.94,0,0,0,0,0
2026-01-01T00:00:41Z,small_leak,NORMAL,crude,7.728,68.26,63.304,61.939,56.032,1208.884,1201.979,1203.791,1484.1,182.68,1,0.0,0.0,0,99.93,92.05,34.227,860.178,11.9249,4.707,5.963,4.047,0,0,0,0,0
2026-01-01T00:00:42Z,small_leak,NORMAL,crude,7.705,68.171,63.616,62.102,56.191,1207.107,1203.196,1201.387,1487.32,180.83,1,0.0,0.0,0,99.94,91.98,34.174,859.898,11.9179,4.599,5.823,4.149,0,0,0,0,0
2026-01-01T00:00:43Z,small_leak,NORMAL,crude,7.708,68.111,63.424,62.17,56.473,1205.604,1201.769,1199.026,1484.04,182.22,1,0.0,0.0,0,100.01,91.99,34.204,860.24,11.977,4.495,5.687,4.244,0,0,0,0,0
2026-01-01T00:00:44Z,small_leak,NORMAL,crude,7.695,68.285,63.795,62.182,56.71,1208.195,1207.383,1202.738,1486.2,179.94,1,0.0,0.0,0,99.96,92.14,34.205,860.063,11.957,4.396,5.555,4.333,0,0,0,0,0
2026-01-01T00:00:45Z,small_leak,NORMAL,crude,7.781,68.202,63.907,62.541,56.934,1209.505,1202.568,1203.554,1484.37,175.83,1,0.0,0.0,0,99.72,92.07,34.141,859.882,11.9141,4.302,5.426,4.415,0,0,0,0,0
2026-01-01T00:00:46Z,small_leak,NORMAL,crude,7.791,68.178,64.0,62.4,57.097,1205.873,1203.917,1204.605,1486.43,179.11,1,0.0,0.0,0,100.23,92.03,34.221,859.667,11.9475,4.211,5.301,4.489,0,0,0,0,0
2026-01-01T00:00:47Z,small_leak,NORMAL,crude,7.789,68.156,63.948,62.461,57.516,1207.179,1207.995,1205.155,1486.32,186.39,1,0.0,0.0,0,99.99,92.01,34.171,859.825,11.9032,4.125,5.18,4.556,0,0,0,0,0
2026-01-01T00:00:48Z,small_leak,NORMAL,crude,7.794,68.094,64.253,62.623,57.641,1208.664,1205.292,1203.442,1487.01,182.17,1,0.0,0.0,0,99.85,91.74,34.278,859.935,11.9178,4.043,5.062,4.616,0,0,0,0,0
2026-01-01T00:00:49Z,small_leak,NORMAL,crude,7.73,68.259,64.136,62.805,57.851,1210.444,1205.338,1202.201,1487.88,182.35,1,0.0,0.0,0,100.14,91.94,34.231,859.839,11.9357,3.964,4.947,4.667,0,0,0,0,0
2026-01-01T00:00:50Z,small_leak,NORMAL,crude,7.77,68.053,64.182,62.748,57.883,1209.306,1206.523,1205.425,1484.55,187.46,1,0.0,0.0,0,99.85,92.0,34.205,859.569,11.9537,3.889,4.835,4.711,0,0,0,0,0
2026-01-01T00:00:51Z,small_leak,NORMAL,crude,7.725,68.126,64.272,62.83,58.145,1208.797,1206.548,1203.522,1486.97,183.28,1,0.0,0.0,0,99.92,91.94,34.259,859.929,11.9282,3.817,4.727,4.746,0,0,0,0,0
2026-01-01T00:00:52Z,small_leak,NORMAL,crude,7.737,68.094,64.512,62.933,58.394,1212.143,1205.521,1203.655,1487.53,183.54,1,0.0,0.0,0,99.87,92.08,34.189,859.836,11.9428,3.749,4.621,4.773,0,0,0,0,0
2026-01-01T00:00:53Z,small_leak,NORMAL,crude,7.821,68.329,64.549,63.159,58.575,1208.152,1204.324,1204.626,1488.38,184.87,1,0.0,0.0,0,100.13,92.07,34.209,860.093,11.9304,3.683,4.519,4.791,0,0,0,0,0
2026-01-01T00:00:54Z,small_leak,SMALL_LEAK,crude,7.789,68.342,64.594,63.238,58.578,1208.484,1207.062,1202.228,1486.73,184.5,1,0.0,0.0,0,100.16,92.02,34.279,859.986,11.9111,3.736,4.586,6.011,1,0,0,0,0
2026-01-01T00:00:55Z,small_leak,SMALL_LEAK,crude,7.776,68.188,64.379,63.232,58.488,1209.997,1206.695,1204.486,1486.66,181.72,1,0.0,0.0,0,99.85,91.93,34.256,860.187,11.8698,3.785,4.65,7.174,1,0,0,0,0
2026-01-01T00:00:56Z,small_leak,SMALL_LEAK,crude,7.811,68.229,64.265,63.295,58.495,1209.363,1207.366,1204.442,1487.73,183.93,1,0.0,0.0,0,99.92,91.96,34.194,860.143,11.9372,3.833,4.712,8.282,1,0,0,0,0
2026-01-01T00:00:57Z,small_leak,SMALL_LEAK,crude,7.818,68.292,64.364,63.444,58.564,1212.107,1204.864,1202.514,1485.31,182.08,1,0.0,0.0,0,100.05,92.01,34.275,860.122,11.8992,3.878,4.77,9.336,1,0,0,0,0
2026-01-01T00:00:58Z,small_leak,SMALL_LEAK,crude,7.793,68.216,64.181,63.436,58.592,1212.614,1202.96,1202.159,1486.25,179.26,1,0.0,0.0,0,99.83,92.01,34.237,860.008,11.9026,3.922,4.826,10.34,1,0,0,0,0
2026-01-01T00:00:59Z,small_leak,SMALL_LEAK,crude,7.852,68.184,64.307,63.294,58.554,1211.573,1203.686,1197.336,1486.2,182.24,1,0.0,0.0,0,99.96,92.14,34.251,860.05,11.96,3.963,4.88,11.293,1,0,0,0,0
2026-01-01T00:01:00Z,small_leak,SMALL_LEAK,crude,7.827,68.28,64.188,63.433,58.404,1211.387,1199.783,1199.959,1486.43,183.86,1,0.0,0.0,0,99.9,92.05,34.245,859.9,11.9226,4.002,4.931,12.199,1,0,0,0,0
2026-01-01T00:01:01Z,small_leak,SMALL_LEAK,crude,7.808,68.205,64.238,63.529,58.551,1212.049,1202.727,1199.95,1486.1,183.44,1,0.0,0.0,0,99.94,91.87,34.222,859.904,11.9654,4.04,4.98,13.058,1,0,0,0,0
2026-01-01T00:01:02Z,small_leak,SMALL_LEAK,crude,7.874,68.209,64.275,63.571,58.539,1209.415,1203.444,1196.06,1485.57,183.02,1,0.0,0.0,0,100.05,92.02,34.203,859.681,11.9536,4.076,5.027,13.872,1,0,0,0,0
2026-01-01T00:01:03Z,small_leak,SMALL_LEAK,crude,7.923,68.223,64.216,63.607,58.53,1208.156,1200.598,1196.212,1486.39,181.24,1,0.0,0.0,0,99.93,91.84,34.25,859.867,11.945,4.11,5.071,14.643,1,0,0,0,0
2026-01-01T00:01:04Z,small_leak,SMALL_LEAK,crude,7.833,68.326,64.235,63.654,58.499,1212.315,1201.899,1196.698,1485.38,182.83,1,0.0,0.0,0,99.88,91.93,34.255,859.992,11.9415,4.143,5.114,15.372,1,1,0,0,0
2026-01-01T00:01:05Z,small_leak,SMALL_LEAK,crude,7.899,68.212,64.127,63.672,58.459,1209.155,1200.78,1193.724,1487.69,183.89,1,0.0,0.0,0,99.99,91.87,34.244,860.007,11.9168,4.174,5.155,16.062,1,1,0,0,0
2026-01-01T00:01:06Z,small_leak,SMALL_LEAK,crude,7.878,68.317,64.047,63.684,58.593,1212.177,1203.254,1197.32,1488.99,180.55,1,0.0,0.0,0,99.86,91.96,34.263,860.036,11.9056,4.204,5.194,16.712,1,1,0,0,0
2026-01-01T00:01:07Z,small_leak,SMALL_LEAK,crude,7.853,68.119,64.138,63.727,58.567,1207.917,1203.048,1196.464,1487.49,185.81,1,0.0,0.0,0,99.99,91.96,34.252,859.962,11.917,4.232,5.231,17.325,1,1,0,0,0
2026-01-01T00:01:08Z,small_leak,SMALL_LEAK,crude,7.919,68.246,64.059,63.78,58.588,1212.077,1199.206,1194.449,1486.97,181.6,1,0.0,0.0,0,100.08,91.98,34.23,860.096,11.9201,4.259,5.266,17.902,1,1,0,0,0
2026-01-01T00:01:09Z,small_leak,SMALL_LEAK,crude,7.879,68.271,63.939,63.884,58.578,1212.944,1199.172,1195.683,1487.93,178.54,1,0.0,0.0,0,100.01,92.0,34.202,859.89,11.8856,4.285,5.3,18.445,1,1,0,0,0
2026-01-01T00:01:10Z,small_leak,SMALL_LEAK,crude,7.9,68.252,64.0,63.98,58.698,1211.89,1199.757,1192.149,1487.93,181.37,1,0.0,0.0,0,99.82,91.85,34.168,859.876,11.8937,4.31,5.333,18.954,1,1,0,0,0
2026-01-01T00:01:11Z,small_leak,SMALL_LEAK,crude,7.896,68.322,64.065,63.932,58.569,1213.165,1202.028,1195.379,1487.44,187.09,1,0.0,0.0,0,99.85,92.11,34.218,860.175,11.9664,4.333,5.364,19.432,1,1,0,0,0
2026-01-01T00:01:12Z,small_leak,SMALL_LEAK,crude,7.97,68.315,63.902,63.947,58.497,1212.818,1198.96,1192.329,1488.44,181.68,1,0.0,0.0,0,100.17,92.05,34.176,860.028,11.9954,4.355,5.393,19.878,1,1,0,0,0
2026-01-01T00:01:13Z,small_leak,SMALL_LEAK,crude,7.855,68.266,63.946,64.058,58.47,1213.649,1199.866,1191.948,1488.92,177.4,1,0.0,0.0,0,99.96,92.16,34.258,859.839,11.935,4.377,5.421,20.296,1,1,0,0,0
2026-01-01T00:01:14Z,small_leak,SMALL_LEAK,crude,7.864,68.288,63.95,63.917,58.551,1212.568,1197.421,1190.661,1487.72,189.72,1,0.0,0.0,0,99.86,91.92,34.219,859.963,11.9339,4.397,5.448,20.685,1,1,0,0,0
2026-01-01T00:01:15Z,small_leak,SMALL_LEAK,crude,7.84,68.252,63.962,64.051,58.539,1211.506,1200.815,1190.374,1487.78,183.72,1,0.0,0.0,0,99.79,92.16,34.174,859.841,11.9786,4.416,5.474,21.048,1,1,0,0,0
2026-01-01T00:01:16Z,small_leak,SMALL_LEAK,crude,7.902,68.385,64.022,64.16,58.526,1210.761,1198.611,1190.148,1488.96,179.34,1,0.0,0.0,0,99.94,91.87,34.202,860.212,11.9632,4.435,5.499,21.385,1,1,0,0,0
2026-01-01T00:01:17Z,small_leak,SMALL_LEAK,crude,7.85,68.384,63.865,64.163,58.559,1211.051,1200.373,1191.116,1486.93,180.67,1,0.0,0.0,0,100.03,91.87,34.166,859.991,11.9437,4.452,5.522,21.698,1,1,0,0,0
2026-01-01T00:01:18Z,small_leak,SMALL_LEAK,crude,7.895,68.356,63.805,64.216,58.61,1209.477,1199.772,1189.718,1487.31,185.75,1,0.0,0.0,0,99.99,91.9,34.14,860.052,11.919,4.469,5.545,21.987,1,1,0,0,0
2026-01-01T00:01:19Z,small_leak,SMALL_LEAK,crude,7.877,68.201,63.955,64.039,58.498,1213.621,1197.73,1189.367,1489.67,179.56,1,0.0,0.0,0,99.88,91.94,34.104,859.957,11.9766,4.485,5.566,22.254,1,1,0,0,0
2026-01-01T00:01:20Z,small_leak,SMALL_LEAK,crude,7.867,68.316,63.835,64.096,58.517,1214.63,1201.019,1188.309,1488.98,185.42,1,0.0,0.0,0,99.88,91.93,34.187,860.473,12.0033,4.5,5.586,22.5,1,1,0,0,0
2026-01-01T00:01:21Z,small_leak,SMALL_LEAK,crude,7.932,68.332,63.865,64.13,58.573,1211.688,1198.684,1188.646,1488.8,182.57,1,0.0,0.0,0,99.96,91.99,34.119,859.7,11.8923,4.514,5.606,22.726,1,1,0,0,0
2026-01-01T00:01:22Z,small_leak,SMALL_LEAK,crude,7.891,68.347,63.768,64.288,58.565,1213.097,1203.318,1188.173,1488.54,181.78,1,0.0,0.0,0,99.96,91.92,34.12,859.643,11.9403,4.528,5.625,22.933,1,1,0,0,0
2026-01-01T00:01:23Z,small_leak,SMALL_LEAK,crude,7.847,68.261,63.703,64.259,58.641,1213.883,1202.171,1187.856,1488.18,186.37,1,0.0,0.0,0,100.02,92.09,34.141,860.294,11.9739,4.541,5.642,23.122,1,1,0,0,0
2026-01-01T00:01:24Z,small_leak,SMALL_LEAK,crude,7.893,68.319,63.703,64.154,58.414,1209.642,1198.119,1191.537,1486.92,181.78,1,0.0,0.0,0,99.99,92.05,34.122,859.859,11.9199,4.553,5.659,23.295,1,1,0,0,0
2026-01-01T00:01:25Z,small_leak,SMALL_LEAK,crude,7.852,68.33,63.871,64.206,58.505,1211.554,1197.592,1188.194,1488.17,185.24,1,0.0,0.0,0,100.19,91.94,34.112,860.029,11.9647,4.565,5.675,23.451,1,1,0,0,0
2026-01-01T00:01:26Z,small_leak,SMALL_LEAK,crude,7.85,68.287,63.833,64.194,58.587,1209.961,1196.275,1186.824,1486.41,185.81,1,0.0,0.0,0,99.88,92.05,34.098,860.3,11.9771,4.576,5.691,23.593,1,1,0,0,0
2026-01-01T00:01:27Z,small_leak,SMALL_LEAK,crude,7.887,68.345,63.776,64.31,58.628,1208.315,1198.207,1189.605,1489.43,184.04,1,0.0,0.0,0,100.25,91.9,34.119,860.232,11.9145,4.587,5.706,23.721,1,1,0,0,0
2026-01-01T00:01:28Z,small_leak,SMALL_LEAK,crude,7.874,68.333,63.701,64.388,58.619,1207.293,1198.35,1186.606,1487.52,185.43,1,0.0,0.0,0,100.09,92.07,34.071,860.299,11.9352,4.597,5.72,23.837,1,1,0,0,0
2026-01-01T00:01:29Z,small_leak,SMALL_LEAK,crude,7.899,68.305,63.842,64.273,58.56,1211.332,1198.634,1186.638,1488.26,184.08,1,0.0,0.0,0,99.72,91.84,34.094,860.121,11.9193,4.607,5.733,23.94,1,1,0,0,0
2026-01-01T00:01:30Z,small_leak,SMALL_LEAK,crude,7.941,68.303,63.711,64.303,58.605,1215.936,1194.722,1185.593,1488.12,187.77,1,0.0,0.0,0,100.07,91.84,34.037,860.604,11.9287,4.616,5.746,24.032,1,1,0,0,0
2026-01-01T00:01:31Z,small_leak,NORMAL,crude,7.999,68.375,63.822,64.391,58.764,1210.071,1201.285,1188.6,1489.53,185.67,1,0.0,0.0,0,100.11,91.96,34.089,859.971,11.9771,4.51,5.591,22.904,0,0,0,0,0
2026-01-01T00:01:32Z,small_leak,NORMAL,crude,7.885,68.255,63.928,64.21,58.905,1209.916,1199.883,1189.881,1486.74,181.63,1,0.0,0.0,0,99.84,92.05,34.059,859.916,11.9673,4.408,5.442,21.815,0,0,0,0,0
2026-01-01T00:01:33Z,small_leak,NORMAL,crude,7.905,68.278,64.063,64.361,59.194,1210.345,1200.509,1188.943,1486.86,186.05,1,0.0,0.0,0,99.9,92.12,33.984,860.001,11.9074,4.312,5.298,20.765,0,0,0,0,0
2026-01-01T00:01:34Z,small_leak,NORMAL,crude,7.895,68.394,64.129,64.364,59.233,1206.988,1200.654,1190.877,1488.83,184.42,1,0.0,0.0,0,100.01,92.0,33.999,859.882,11.9873,4.219,5.159,19.751,0,0,0,0,0
2026-01-01T00:01:35Z,small_leak,NORMAL,crude,7.905,68.468,64.156,64.286,59.479,1206.178,1202.416,1190.113,1486.35,181.42,1,0.0,0.0,0,100.05,91.89,34.07,859.921,12.0126,4.131,5.025,18.774,0,0,0,0,0
2026-01-01T00:01:36Z,small_leak,NORMAL,crude,7.872,68.375,64.369,64.31,59.405,1206.903,1200.309,1190.316,1488.13,180.61,1,0.0,0.0,0,99.99,91.73,34.043,860.104,11.9593,4.046,4.895,17.832,0,0,0,0,0
2026-01-01T00:01:37Z,small_leak,NORMAL,crude,7.926,68.266,64.372,64.454,59.589,1209.15,1202.598,1197.877,1486.87,186.27,1,0.0,0.0,0,99.97,91.76,34.002,859.822,11.9861,3.965,4.769,16.924,0,0,0,0,0
2026-01-01T00:01:38Z,small_leak,NORMAL,crude,7.86,68.296,64.413,64.4,59.762,1210.614,1201.363,1189.694,1488.81,183.75,1,0.0,0.0,0,100.04,91.96,34.017,860.285,11.9767,3.888,4.648,16.049,0,0,0,0,0
2026-01-01T00:01:39Z,small_leak,NORMAL,crude,7.957,68.464,64.554,64.364,59.857,1208.428,1201.311,1195.341,1488.15,185.93,1,0.0,0.0,0,100.08,92.03,34.04,860.296,11.9877,3.814,4.531,15.208,0,0,0,0,0
2026-01-01T00:01:40Z,small_leak,NORMAL,crude,7.806,68.294,64.522,64.463,60.154,1206.593,1205.607,1194.159,1487.49,176.47,1,0.0,0.0,0,99.93,91.99,33.979,860.076,11.9846,3.744,4.418,14.397,0,0,0,0,0
2026-01-01T00:01:41Z,small_leak,NORMAL,crude,7.869,68.489,64.783,64.306,60.139,1206.853,1202.169,1191.573,1485.8,185.0,1,0.0,0.0,0,100.18,92.27,33.974,859.941,11.9979,3.676,4.309,13.618,0,0,0,0,0
2026-01-01T00:01:42Z,small_leak,NORMAL,crude,7.851,68.259,64.784,64.426,60.25,1208.591,1201.19,1194.146,1484.92,182.86,1,0.0,0.0,0,100.08,92.0,33.956,859.96,12.0207,3.612,4.203,12.87,0,0,0,0,0
